t,cf_wind,y_A_on,y_U_on,P_wind,P_grid,P_el,M_H2_prod,M_O2_prod,M_H2O_el,total_electric_load,ch_B,dis_B,I_B,hydrogen_charge_mode,ch_H,dis_H,I_H,I_C,I_NH3,Ft,Fh2,Fnh3,Fco2,F_NH3_A,F_H2O_A,F_NH3_strip,Q_S,Q_rec,Q_HU,P_HU_el,F_U,w_U,E_A,E_U,Ft_spill,Fco2_spill,ammonia_charge_mode,ch_NH3,dis_NH3,W_cap,E_cap,E_cap_incremental,B_cap,H_cap,C_cap,NH3_cap,HX_cap,K_nh3_plant_tpy,K_urea_plant_tpy,E_cap_included_in_nh3,nh3_plant_capex,urea_plant_capex,ammonia_reactor_length_m,ammonia_reactor_diameter_m,ammonia_reactor_volume_m3,urea_reactor_length_m,urea_reactor_diameter_m,urea_reactor_volume_m3,Ft_op,Fh2_op,Fnh3_op,Fco2_op,F_NH3_A_op,F_H2O_A_op,E_A_op,F_U_op,w_U_op,E_U_op
148,0.8474919999999999,1.0,1,1683.6256708517028,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1683.625670851703,603.3857531112861,0.0,573.2164654557218,0.0,0.0,0.0,21.428390478465552,0.0,93.56388831792898,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
149,0.86388,1.0,1,1716.1820342084281,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,544.5556421829358,0.0,1.0,0.0,0.0,21.428390478465552,0.0,95.49757757193407,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
150,0.872008,1.0,1,1732.3291004375874,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,97.43126682593915,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
151,0.880144,1.0,1,1748.4920594484684,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,-0.0,0.0,0.0,21.428390478465552,0.0,99.36495607994424,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
152,0.890577,1.0,1,1769.2182334111674,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,101.29864533394931,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
153,0.897083,1.0,1,1782.1430381462696,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,103.2323345879544,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
154,0.896766,1.0,1,1781.5132866705505,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,105.16602384195946,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
155,0.88621,1.0,1,1760.5427611888817,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,107.09971309596455,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
156,0.871316,1.0,1,1730.954374818668,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,109.03340234996963,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
157,0.8611449999999999,1.0,1,1710.7486894573515,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,110.9670916039747,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
158,0.8662380000000001,1.0,1,1720.866431620874,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,112.90078085797978,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
159,0.881635,1.0,1,1751.454076641834,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,114.83447011198487,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
160,0.8971399999999999,1.0,1,1782.256274216036,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,0.0,1.0,0.0,0.0,21.428390478465552,0.0,116.76815936598996,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
161,0.914249,1.0,1,1816.2449745254216,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1816.2449745254216,736.005056785005,0.0,699.2048039457546,1.0,0.0,0.0,21.428390478465552,0.0,118.70184861999505,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
162,0.920246,1.0,1,1828.1586010234862,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,699.2048039457546,-0.0,0.0,0.0,21.428390478465552,0.0,120.63553787400014,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
163,0.907744,1.0,1,1803.3221563880347,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,699.2048039457547,1.0,0.0,0.0,21.428390478465552,0.0,122.56922712800522,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
164,0.909564,1.0,1,1806.9377642297018,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1806.9377642297018,726.6978464892851,0.0,1389.5677581105756,1.0,0.0,0.0,21.428390478465552,0.0,124.50291638201023,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
165,0.921044,1.0,1,1829.743906000217,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,-0.0,0.0,0.0,21.428390478465552,0.0,126.43660563601532,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
166,0.935077,1.0,1,1857.6218317376424,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,1.0,0.0,0.0,21.428390478465552,0.0,128.3702948900204,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
167,0.932559,1.0,1,1852.6195786907645,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,1.0,0.0,0.0,21.428390478465552,0.0,130.30398414402546,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
168,0.951723,1.0,1,1890.6907373048894,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,1.0,0.0,0.0,21.428390478465552,0.0,132.23767339803055,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
169,0.954106,1.0,1,1895.424799660215,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,-0.0,0.0,0.0,21.428390478465552,0.0,134.17136265203553,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
170,0.958999,1.0,1,1905.145222280697,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,1389.5677581105756,1.0,0.0,0.0,21.428390478465552,0.0,136.10505190604061,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
171,0.961229,1.0,1,1909.5753351855967,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1909.575335185597,829.33541744518,0.0,2177.4364046834967,-0.0,0.0,0.0,21.428390478465552,0.0,138.0387411600457,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
172,0.95939,1.0,1,1905.9219819873406,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,2177.4364046834967,1.0,0.0,0.0,21.428390478465552,0.0,139.9724304140508,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
173,0.955932,1.0,1,1899.0523270881733,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,2177.4364046834967,-0.0,0.0,0.0,21.428390478465552,0.0,141.90611966805585,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
174,0.946303,1.0,1,1879.9233776884964,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,2177.4364046834967,-0.0,0.0,0.0,21.428390478465552,0.0,143.83980892206094,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
175,0.953203,1.0,1,1893.630901923388,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,2177.4364046834967,1.0,0.0,0.0,21.428390478465552,0.0,145.77349817606603,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
176,0.959008,1.0,1,1905.1631016601336,0.0,487.53329762800786,9.555652633508954,76.44522106807163,86.00087370158059,1080.2399177404168,0.0,0.0,2177.4364046834967,1.0,0.0,0.0,21.428390478465552,0.0,147.70718743007112,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,11.802354286447036,83.79671543377395,83.79671543377395,0.0,0.0,5.208333333333333,0.3663808780605136,429.7173714067458,161.98924870566307,232.36981964450933,150.0,1.0,1.9434062854322462,0.0,1986.597715201681,487.53329762800786,475.49007896836804,4178.994778111465,45.70389748642083,0.0,445.0285799683013,83.79671543377395,94.41883429157629,41.666666666666664,12.043218659639834,191700744.8961891,95824833.33333333,10.0,1.0,7.853981633974483,20.0,2.5,98.17477042468104,8847.63018035549,9.555652633508954,9.85894800101479,50.0,11.802354286447036,2302.786376953125,429.7173714067458,5.208333333333333,0.3663808780605136,161.98924870566307
