case_id,Ft,Fh2,NO3In_H2O_Flow,NO3In_CL_Flow,NO3In_NA_Flow,NO3In_NO3_Flow,NO3In_SO4_Flow
543,9007.5,12.083333333333334,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
544,9007.5,12.5,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
545,9007.5,12.916666666666668,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
546,9007.5,13.333333333333334,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
547,9007.5,13.75,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
548,9007.5,14.166666666666668,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
549,9007.5,14.583333333333334,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
550,9007.5,15.0,8076.034425,481.00050000000005,350.301675,83.319375,16.844025
551,9031.666666666666,5.0,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
552,9031.666666666666,5.416666666666667,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
553,9031.666666666666,5.833333333333333,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
554,9031.666666666666,6.25,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
555,9031.666666666666,6.666666666666667,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
556,9031.666666666666,7.083333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
557,9031.666666666666,7.5,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
558,9031.666666666666,7.916666666666667,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
559,9031.666666666666,8.333333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
560,9031.666666666666,8.75,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
561,9031.666666666666,9.166666666666668,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
562,9031.666666666666,9.583333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
563,9031.666666666666,10.0,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
564,9031.666666666666,10.416666666666668,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
565,9031.666666666666,10.833333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
566,9031.666666666666,11.25,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
567,9031.666666666666,11.666666666666668,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
568,9031.666666666666,12.083333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
569,9031.666666666666,12.5,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
570,9031.666666666666,12.916666666666668,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
571,9031.666666666666,13.333333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
572,9031.666666666666,13.75,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
573,9031.666666666666,14.166666666666668,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
574,9031.666666666666,14.583333333333334,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
575,9031.666666666666,15.0,8097.702016666666,482.291,351.24151666666666,83.54291666666666,16.889216666666666
576,9055.833333333334,5.0,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
577,9055.833333333334,5.416666666666667,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
578,9055.833333333334,5.833333333333333,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
579,9055.833333333334,6.25,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
580,9055.833333333334,6.666666666666667,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
581,9055.833333333334,7.083333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
582,9055.833333333334,7.5,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
583,9055.833333333334,7.916666666666667,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
584,9055.833333333334,8.333333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
585,9055.833333333334,8.75,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
586,9055.833333333334,9.166666666666668,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
587,9055.833333333334,9.583333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
588,9055.833333333334,10.0,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
589,9055.833333333334,10.416666666666668,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
590,9055.833333333334,10.833333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
591,9055.833333333334,11.25,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
592,9055.833333333334,11.666666666666668,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
593,9055.833333333334,12.083333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
594,9055.833333333334,12.5,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
595,9055.833333333334,12.916666666666668,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
596,9055.833333333334,13.333333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
597,9055.833333333334,13.75,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
598,9055.833333333334,14.166666666666668,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
599,9055.833333333334,14.583333333333334,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
600,9055.833333333334,15.0,8119.369608333333,483.58150000000006,352.1813583333334,83.76645833333333,16.934408333333334
601,9080.0,5.0,8141.0372,484.872,353.1212,83.99,16.979599999999998
602,9080.0,5.416666666666667,8141.0372,484.872,353.1212,83.99,16.979599999999998
603,9080.0,5.833333333333333,8141.0372,484.872,353.1212,83.99,16.979599999999998
604,9080.0,6.25,8141.0372,484.872,353.1212,83.99,16.979599999999998
605,9080.0,6.666666666666667,8141.0372,484.872,353.1212,83.99,16.979599999999998
606,9080.0,7.083333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
607,9080.0,7.5,8141.0372,484.872,353.1212,83.99,16.979599999999998
608,9080.0,7.916666666666667,8141.0372,484.872,353.1212,83.99,16.979599999999998
609,9080.0,8.333333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
610,9080.0,8.75,8141.0372,484.872,353.1212,83.99,16.979599999999998
611,9080.0,9.166666666666668,8141.0372,484.872,353.1212,83.99,16.979599999999998
612,9080.0,9.583333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
613,9080.0,10.0,8141.0372,484.872,353.1212,83.99,16.979599999999998
614,9080.0,10.416666666666668,8141.0372,484.872,353.1212,83.99,16.979599999999998
615,9080.0,10.833333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
616,9080.0,11.25,8141.0372,484.872,353.1212,83.99,16.979599999999998
617,9080.0,11.666666666666668,8141.0372,484.872,353.1212,83.99,16.979599999999998
618,9080.0,12.083333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
619,9080.0,12.5,8141.0372,484.872,353.1212,83.99,16.979599999999998
620,9080.0,12.916666666666668,8141.0372,484.872,353.1212,83.99,16.979599999999998
621,9080.0,13.333333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
622,9080.0,13.75,8141.0372,484.872,353.1212,83.99,16.979599999999998
623,9080.0,14.166666666666668,8141.0372,484.872,353.1212,83.99,16.979599999999998
624,9080.0,14.583333333333334,8141.0372,484.872,353.1212,83.99,16.979599999999998
625,9080.0,15.0,8141.0372,484.872,353.1212,83.99,16.979599999999998
